pair_index,geometry_stratum,C_img_signed,C_pe_signed,C_text_signed,A_img,A_pe,A_visual,in_V50,in_V25,G_PRE_POST
59,START|mild|2to4,0.0952519178391,0.11715364689,-0.0334908738732,0.0952519178391,0.11715364689,0.978473581213,False,False,-0.000358536839485
60,START|mild|2to4,0.0946001410484,0.0347922148649,-0.0179358869791,0.0946001410484,0.0347922148649,0.813111545988,False,False,0.0117851644754
61,END|mild|2to4,0.0422368049622,0.0179628266487,0.00206416100264,0.0422368049622,0.0179628266487,0.566536203523,False,False,0.00142330676317
62,START|medium|2to4,0.014971613884,-0.0170595271047,0.00103951990604,0.014971613884,0.0170595271047,0.335616438356,True,True,0.000190742313862
63,START|medium|lt2,0.0316733121872,-0.000725802499801,-0.00446475297213,0.0316733121872,0.000725802499801,0.313111545988,True,True,0.00338743627071
64,START|mild|2to4,-0.0205678343773,-0.0758214362431,0.0086974054575,0.0205678343773,0.0758214362431,0.696673189824,False,False,0.00503311306238
65,END|mild|2to4,-0.00865370035172,0.0174623040948,-0.00319022685289,0.00865370035172,0.0174623040948,0.281800391389,True,True,0.0122579410672
66,START|mild|2to4,-0.0182958841324,0.0347707832698,0.0105715990067,0.0182958841324,0.0347707832698,0.527397260274,True,False,0.00196770578623
67,START|mild|lt2,0.0277995467186,0.0374937616289,0.00920329988003,0.0277995467186,0.0374937616289,0.624266144814,False,False,0.00132089853287
68,START|mild|lt2,0.0154657363892,-0.0220674062148,0.0106029361486,0.0154657363892,0.0220674062148,0.390410958904,True,False,-0.00184716284275
69,START|mild|2to4,0.0136385560036,-0.0163552251179,0.0133581385016,0.0136385560036,0.0163552251179,0.3228962818,True,True,0.00198994576931
70,END|mild|2to4,0.0381466150284,0.0350725741591,0.00750553607941,0.0381466150284,0.0350725741591,0.690802348337,False,False,0.00869067013264
71,END|mild|2to4,-0.0643519163132,-0.000406173290685,-0.0243416912854,0.0643519163132,0.000406173290685,0.454011741683,True,False,-0.00287220627069
72,END|mild|lt2,0.00125581026077,0.000728373415768,-0.00996763259172,0.00125581026077,0.000728373415768,0.0264187866928,True,True,0.00188033282757
73,END|mild|2to4,0.0420509576797,0.00413340819068,0.00849873013794,0.0420509576797,0.00413340819068,0.429549902153,True,False,0.00527092814445
74,END|mild|lt2,0.00994199514389,-0.000433745561168,-0.0108387097716,0.00994199514389,0.000433745561168,0.116438356164,True,True,0.000271148979664
75,START|mild|2to4,0.0250895023346,0.0200579594821,0.0100996792316,0.0250895023346,0.0200579594821,0.469667318982,True,False,0.000954195857048
76,START|medium|2to4,-0.0176696181297,-0.0315902782604,0.0092710480094,0.0176696181297,0.0315902782604,0.501956947162,True,False,-0.00193883478642
77,END|medium|lt2,-0.00530242919922,0.00470490055159,0.00765531510115,0.00530242919922,0.00470490055159,0.116438356164,True,True,0.00561624765396
78,START|medium|2to4,0.0402112603188,0.0523741422221,0.00385241210461,0.0402112603188,0.0523741422221,0.802348336595,False,False,9.75131988525e-05
79,END|mild|2to4,0.0265972018242,-0.0340154217556,0.00270586460829,0.0265972018242,0.0340154217556,0.594911937378,False,False,-0.0020968914032
80,END|mild|lt2,0.000462710857391,-0.0016474109143,-0.00679455697536,0.000462710857391,0.0016474109143,0.0234833659491,True,True,0.00124751776457
81,END|medium|2to4,0.0331614613533,0.0332488634158,-0.00896399840713,0.0331614613533,0.0332488634158,0.640900195695,False,False,0.0076222717762
82,END|mild|lt2,0.0486502051353,-0.0147281910758,0.0193501003087,0.0486502051353,0.0147281910758,0.555772994129,False,False,0.00368321686983
83,START|medium|2to4,0.0397724509239,0.0507801738568,-0.0202543213964,0.0397724509239,0.0507801738568,0.792563600783,False,False,-0.000338718295097
84,END|mild|lt2,0.019763469696,0.00686096446589,-0.00108731538057,0.019763469696,0.00686096446589,0.286692759295,True,True,0.000638417899609
85,START|mild|lt2,0.00767815113068,0.00242768623866,0.00349819660187,0.00767815113068,0.00242768623866,0.119373776908,True,True,-0.000542551279068
86,END|mild|2to4,0.0422846674919,0.0268247707281,-0.0139233767986,0.0422846674919,0.0268247707281,0.648727984344,False,False,-0.00438190996647
87,START|medium|2to4,0.0893988013268,-0.00191397452727,0.00927731394768,0.0893988013268,0.00191397452727,0.499021526419,True,False,-0.00442882627249
88,START|mild|2to4,-0.106262087822,0.0433533794712,-0.0100623890758,0.106262087822,0.0433533794712,0.880626223092,False,False,0.00249052047729
89,END|medium|2to4,-0.0436452031136,-0.0261200033128,0.00910183787346,0.0436452031136,0.0261200033128,0.649706457926,False,False,0.00828473269939
90,START|mild|lt2,0.00142973661423,-0.101397925755,0.00357365608215,0.00142973661423,0.101397925755,0.515655577299,False,False,-0.000339694321156
91,END|mild|lt2,0.0303425192833,0.00217802077532,0.000494435429573,0.0303425192833,0.00217802077532,0.318982387476,True,False,-0.000968687236309
92,START|mild|2to4,0.0213412046432,0.032631500857,0.0122261270881,0.0213412046432,0.032631500857,0.544031311155,False,False,0.00193020701408
93,END|mild|lt2,-0.00417172908783,-0.0155727856327,-0.0133366063237,0.00417172908783,0.0155727856327,0.20939334638,True,True,-0.00168088078499
94,END|mild|lt2,0.00755035877228,0.0122929310892,-0.00620964169502,0.00755035877228,0.0122929310892,0.222113502935,True,True,-0.000951685011387
95,END|mild|2to4,-0.0114597082138,0.019799841335,-0.00466121733189,0.0114597082138,0.019799841335,0.331702544031,True,False,0.000930786132812
96,END|mild|lt2,0.0168569087982,-0.0022345345933,0.0108323097229,0.0168569087982,0.0022345345933,0.204500978474,True,True,-0.000835746526718
97,END|mild|2to4,0.0100413560867,0.0230499627069,0.0123668462038,0.0100413560867,0.0230499627069,0.348336594912,True,False,-0.00278201699257
98,END|mild|2to4,-0.00043112039566,0.0235264808871,0.0238254740834,0.00043112039566,0.0235264808871,0.245596868885,True,True,-0.00127798318863
99,START|mild|lt2,0.0397040247917,0.0449041218963,0.0269643291831,0.0397040247917,0.0449041218963,0.767123287671,False,False,-0.000280164182186
100,START|mild|2to4,-0.0204794406891,-0.0179446430411,0.0293291062117,0.0204794406891,0.0179446430411,0.399217221135,True,False,0.00626343488693
101,END|mild|lt2,0.00971138477325,0.00979870068841,-0.00842115283012,0.00971138477325,0.00979870068841,0.221135029354,True,True,0.00178894400597
102,END|mild|2to4,0.0300362706184,0.0404927076306,0.0313484147191,0.0300362706184,0.0404927076306,0.666340508806,False,False,0.00214250385761
103,START|medium|lt2,0.0321289300919,0.0270990300924,-0.0194507092237,0.0321289300919,0.0270990300924,0.578277886497,False,False,0.00212872028351
104,START|strong|2to4,0.0279383063316,0.106672947761,0.00176833570004,0.0279383063316,0.106672947761,0.772015655577,False,False,0.0180863812566
105,START|mild|2to4,0.0157803893089,0.00529528129846,-0.012408412993,0.0157803893089,0.00529528129846,0.230919765166,True,True,-0.00604262948036
106,END|mild|2to4,-0.00234365463257,0.00536174350418,0.00619476288557,0.00234365463257,0.00536174350418,0.0949119373777,True,True,0.00350898504257
107,END|mild|lt2,0.0377842187881,-0.00764199276455,0.00184602290392,0.0377842187881,0.00764199276455,0.444227005871,False,False,-0.000869676470757
108,END|mild|lt2,-0.0504156947136,-0.0231080478989,0.00405004993081,0.0504156947136,0.0231080478989,0.650684931507,False,False,-0.000359483063221
109,END|mild|2to4,0.0146433711052,0.00579094979912,0.0130877718329,0.0146433711052,0.00579094979912,0.22602739726,True,True,0.00557360053062
110,START|medium|lt2,-0.000252068042755,0.00922712031752,0.00367677211761,0.000252068042755,0.00922712031752,0.106653620352,True,True,0.000847674906254
111,START|mild|lt2,0.0168862342834,-0.0742338970304,0.00214639306068,0.0168862342834,0.0742338970304,0.662426614481,False,False,-0.000300705432892
112,START|mild|2to4,0.00779622793198,-0.0546424717177,-0.0161936283112,0.00779622793198,0.0546424717177,0.528375733855,False,False,0.00600551813841
113,START|mild|2to4,0.0285714864731,-0.0382171135861,0.015078343451,0.0285714864731,0.0382171135861,0.640900195695,False,False,0.00170888006687
114,START|strong|ge4,0.17247325182,0.0399712719955,-0.0522223673761,0.17247325182,0.0399712719955,0.867906066536,False,False,0.0105793848634
115,START|mild|2to4,-0.0548598766327,-0.0124012785964,-0.0258380025625,0.0548598766327,0.0124012785964,0.558708414873,False,False,0.00755077600479
116,END|mild|2to4,0.0629881620407,-0.0254035694525,0.0078641846776,0.0629881620407,0.0254035694525,0.704500978474,False,False,0.00294324010611
117,START|mild|2to4,0.0099925994873,0.026577942539,0.0112754330039,0.0099925994873,0.026577942539,0.379647749511,True,False,0.00129584223032
118,START|mild|2to4,0.0990839600563,-0.014763051644,0.0145903229713,0.0990839600563,0.014763051644,0.637964774951,False,False,-0.00222155451775
119,END|mild|2to4,0.0587089657784,0.0403373842128,0.00749997794628,0.0587089657784,0.0403373842128,0.810176125245,False,False,-0.00354082137346
120,END|medium|2to4,0.0885893702507,0.0312464528251,0.0394188016653,0.0885893702507,0.0312464528251,0.784735812133,False,False,0.00157181918621
121,START|mild|2to4,-0.0240038633347,-0.0313756726682,0.0315777286887,0.0240038633347,0.0313756726682,0.559686888454,False,False,0.00474937260151
122,START|mild|lt2,-0.00189697742462,-0.0305413873866,0.00786650925875,0.00189697742462,0.0305413873866,0.326810176125,True,False,0.00140795111656
123,END|mild|2to4,0.103295564651,-0.00285226176493,-0.0287625975907,0.103295564651,0.00285226176493,0.519569471624,False,False,-0.000677287578583
124,END|mild|lt2,0.00754207372665,0.026548264781,-0.00478129088879,0.00754207372665,0.026548264781,0.35518590998,True,False,-0.0010752081871
125,START|mild|lt2,0.0175356864929,0.000607282854617,-0.00680010765791,0.0175356864929,0.000607282854617,0.19373776908,True,True,-0.000686019659042
126,START|mild|2to4,0.0350388288498,-0.0310034123249,-0.00316172838211,0.0350388288498,0.0310034123249,0.639921722114,False,False,0.00381450355053
127,START|mild|lt2,0.0566744804382,0.0469676926732,0.00310741364956,0.0566744804382,0.0469676926732,0.835616438356,False,False,0.000226438045502
128,END|mild|lt2,-0.0164170265198,0.0200856560841,0.00465598702431,0.0164170265198,0.0200856560841,0.381604696673,True,False,-0.000256508588791
129,START|mild|2to4,0.0135288834572,-0.0267275283113,-0.000924237072468,0.0135288834572,0.0267275283113,0.416829745597,True,False,0.00362932682037
130,START|strong|2to4,0.0451870560646,0.0181876437273,0.0254687517881,0.0451870560646,0.0181876437273,0.581213307241,False,False,0.0153695642948
131,END|medium|lt2,0.0197557210922,-0.0414186085109,0.00317663699389,0.0197557210922,0.0414186085109,0.587084148728,False,False,-0.00431787967682
132,START|mild|lt2,0.0808960795403,-0.00556804030202,-0.0159211978316,0.0808960795403,0.00556804030202,0.537181996086,False,False,0.00345633924007
133,END|mild|lt2,-0.00353914499283,0.0424399133772,0.00391083210707,0.00353914499283,0.0424399133772,0.429549902153,False,False,-0.0014516711235
134,START|mild|lt2,0.041601896286,0.0468078430276,-0.0263019353151,0.041601896286,0.0468078430276,0.778864970646,False,False,-0.00155294686556
135,START|mild|lt2,0.0481263995171,0.0128091662191,0.00478115677834,0.0481263995171,0.0128091662191,0.538160469667,False,False,-0.00161484628916
136,END|mild|lt2,0.00669205188751,0.0224867200013,-0.00194231420755,0.00669205188751,0.0224867200013,0.308219178082,True,False,0.00126714259386
137,END|mild|lt2,0.00435227155685,-0.044670867268,-0.00436642020941,0.00435227155685,0.044670867268,0.449119373777,False,False,0.00369882583618
138,START|mild|lt2,0.0450739264488,0.0484792517964,0.00975290685892,0.0450739264488,0.0484792517964,0.801369863014,False,False,0.00263337045908
